code,date,r20,short_pnl,grp
63900,2023-03-09,0.4283870967741936,0.025833971089073544,mihatsudo
78470,2020-05-26,0.4012944983818769,0.05466062727042888,mihatsudo
38910,2017-08-25,0.4834794335805799,0.00023283643709346574,mihatsudo
29300,2017-03-09,0.4136460554371002,-0.008653898856989358,mihatsudo
61880,2023-11-28,0.49029126213592233,0.0008695582157797212,mihatsudo
40160,2023-03-09,0.40159999999999996,-0.0029739882233962792,mihatsudo
35620,2020-09-11,0.44558645707376066,-0.0638680045233572,mihatsudo
39210,2017-10-30,0.4736842105263157,0.03405310705272929,mihatsudo
46860,2017-08-25,0.408092485549133,0.0003067280627090177,mihatsudo
44640,2025-09-17,0.41083061889250816,-0.18381383347346497,mihatsudo
37600,2023-04-21,0.45371367061356294,0.06241491812186129,mihatsudo
90990,2024-05-31,0.46757164404223217,-0.1401302124849722,mihatsudo
72710,2023-03-27,0.48414985590778103,-0.04464907247077869,mihatsudo
68190,2020-05-26,0.40506329113924044,-0.016246307377845257,mihatsudo
30770,2017-09-15,0.40473061760841,0.0032260227217242397,mihatsudo
