code,disc_date,stock_ret,mkt_ret,short_pnl
69970,2017-01-11,-0.003846,-0.001668,0.002178
68100,2017-03-01,0.010431,0.010825,0.000394
80860,2017-03-01,0.013005,0.010825,-0.00218
17190,2017-03-09,0.004914,0.006413,0.001499
22640,2017-03-09,0.013001,0.006413,-0.006587
23370,2017-03-09,-0.011299,0.006413,0.017713
26850,2017-03-09,0.019505,0.006413,-0.013092
72240,2017-03-09,0.023458,0.006413,-0.017045
23790,2017-03-14,-0.00428,-0.001233,0.003047
46260,2017-03-14,-0.005871,-0.001233,0.004638
95090,2017-03-14,-0.012121,-0.001233,0.010888
75810,2017-03-24,-0.001421,0.002972,0.004393
14330,2017-05-12,0.0,-0.004488,-0.004488
21240,2017-05-12,0.019146,-0.004488,-0.023635
23370,2017-05-12,-0.009119,-0.004488,0.00463
26850,2017-05-12,-0.012,-0.004488,0.007512
29180,2017-05-12,0.009464,-0.004488,-0.013952
36860,2017-05-12,-0.026042,-0.004488,0.021554
68100,2017-05-12,-0.008014,-0.004488,0.003526
95090,2017-05-12,-0.004878,-0.004488,0.00039
18080,2017-05-24,-0.009629,0.003857,0.013486
22640,2017-05-24,0.006448,0.003857,-0.002591
23370,2017-05-24,-0.012232,0.003857,0.01609
23790,2017-05-24,-0.00672,0.003857,0.010577
31160,2017-05-24,0.002708,0.003857,0.00115
36260,2017-05-24,0.017264,0.003857,-0.013407
36620,2017-05-24,0.01157,0.003857,-0.007713
36860,2017-05-24,-0.020704,0.003857,0.024561
50210,2017-05-24,-0.019384,0.003857,0.023241
80780,2017-05-24,-0.015951,0.003857,0.019808
82190,2017-05-24,-0.007326,0.003857,0.011183
96840,2017-05-24,-0.027055,0.003857,0.030912
18350,2017-05-29,-0.002825,0.000485,0.00331
23170,2017-05-29,-0.010108,0.000485,0.010593
23370,2017-05-29,-0.018237,0.000485,0.018722
23790,2017-05-29,0.028116,0.000485,-0.027631
24280,2017-05-29,0.007666,0.000485,-0.00718
27300,2017-05-29,0.013258,0.000485,-0.012773
31160,2017-05-29,0.000463,0.000485,2.2e-05
36260,2017-05-29,0.007793,0.000485,-0.007308
36960,2017-05-29,0.044499,0.000485,-0.044014
46260,2017-05-29,-0.005113,0.000485,0.005598
50210,2017-05-29,0.012397,0.000485,-0.011912
58520,2017-05-29,0.0,0.000485,0.000485
59490,2017-05-29,-0.003132,0.000485,0.003617
61040,2017-05-29,-0.01006,0.000485,0.010545
65070,2017-05-29,-0.002924,0.000485,0.003409
67280,2017-05-29,0.013201,0.000485,-0.012716
68100,2017-05-29,0.001396,0.000485,-0.000911
69950,2017-05-29,0.009268,0.000485,-0.008783
69970,2017-05-29,0.021164,0.000485,-0.020679
74190,2017-05-29,-0.011065,0.000485,0.01155
75450,2017-05-29,0.007692,0.000485,-0.007207
75990,2017-05-29,-0.005025,0.000485,0.00551
77290,2017-05-29,-0.007926,0.000485,0.008411
81300,2017-05-29,-0.00203,0.000485,0.002516
84730,2017-05-29,-0.010381,0.000485,0.010866
95090,2017-05-29,0.020166,0.000485,-0.019681
96840,2017-05-29,0.0,0.000485,0.000485
97440,2017-05-29,-0.002102,0.000485,0.002587
22920,2017-08-03,0.015951,-0.00377,-0.019721
23370,2017-08-03,0.008902,-0.00377,-0.012672
27680,2017-08-03,0.010135,-0.00377,-0.013905
43010,2017-08-03,0.0,-0.00377,-0.00377
46260,2017-08-03,0.0,-0.00377,-0.00377
46860,2017-08-03,-0.005889,-0.00377,0.002119
61180,2017-08-03,0.008945,-0.00377,-0.012715
72440,2017-08-03,-0.008083,-0.00377,0.004313
74190,2017-08-03,0.0,-0.00377,-0.00377
91420,2017-08-03,0.0,-0.00377,-0.00377
27300,2017-10-11,-0.005535,0.000914,0.006449
42020,2018-05-25,0.002402,-0.000233,-0.002635
46260,2018-05-25,0.009956,-0.000233,-0.010189
90390,2018-05-25,-0.015552,-0.000233,0.015319
98300,2018-05-25,0.001099,-0.000233,-0.001332
46260,2018-06-11,0.026695,0.004834,-0.021861
98300,2018-06-11,0.01108,0.004834,-0.006247
38800,2020-08-14,-0.000684,0.000466,0.001151
60470,2021-12-14,0.05187,-0.007049,-0.058919
27300,2023-03-10,-0.003658,-0.015682,-0.012024
27300,2023-05-09,0.001491,0.004911,0.003419
27300,2023-05-17,-0.007133,0.004012,0.011145
90690,2024-10-11,0.006015,0.002057,-0.003958
33970,2025-02-27,0.020681,-0.000667,-0.021347
45650,2025-12-01,-0.051919,-0.00934,0.042579
77170,2017-02-21,-0.040253,0.005675,0.045928
38510,2017-06-26,0.022044,0.006943,-0.015101
39030,2017-07-25,0.025283,0.002678,-0.022605
34010,2017-10-23,0.0,0.002564,0.002564
72690,2017-10-23,-0.0098,0.002564,0.012364
61360,2017-11-24,0.008824,0.011169,0.002345
31510,2019-01-25,-0.015817,0.008228,0.024045
14170,2019-02-13,-0.015088,0.003128,0.018216
30500,2019-08-23,-0.008539,-0.016547,-0.008008
68560,2019-06-14,-0.017143,0.003665,0.020808
89550,2019-06-14,0.011375,0.003665,-0.00771
65860,2019-09-11,0.025335,0.014537,-0.010798
61430,2019-12-13,-0.017094,-0.003887,0.013207
62680,2019-12-13,0.00561,-0.003887,-0.009498
21120,2020-03-09,-0.019802,-0.074589,-0.054787
59860,2018-02-26,-0.029524,0.004972,0.034496
31030,2025-03-19,-0.02907,0.003055,0.032125
44770,2025-03-26,-0.020747,-0.001645,0.019102
44770,2025-03-28,-0.025641,-0.0131,0.012541
95090,2025-07-24,0.036471,0.003507,-0.032964
36560,2025-11-27,-0.045627,0.005451,0.051079
53020,2017-06-29,-0.034626,-0.003207,0.031419
35470,2020-08-05,0.015498,0.006757,-0.008741
94120,2021-01-18,0.006452,0.005934,-0.000518
16620,2017-08-15,0.004021,0.003268,-0.000754
18150,2017-08-15,0.002755,0.003268,0.000513
23150,2017-08-15,-0.031237,0.003268,0.034504
23950,2017-08-15,-0.007168,0.003268,0.010436
27490,2017-08-15,0.021127,0.003268,-0.017859
30530,2017-08-15,0.1,0.003268,-0.096732
31560,2017-08-15,0.014917,0.003268,-0.011649
31930,2017-08-15,0.013163,0.003268,-0.009895
32990,2017-08-15,-0.003766,0.003268,0.007034
35210,2017-08-15,0.016129,0.003268,-0.012861
36390,2017-08-15,0.018908,0.003268,-0.01564
36490,2017-08-15,-0.006749,0.003268,0.010017
36560,2017-08-15,0.043779,0.003268,-0.040511
36670,2017-08-15,0.008955,0.003268,-0.005688
36800,2017-08-15,-0.036332,0.003268,0.0396
36860,2017-08-15,0.002294,0.003268,0.000974
37580,2017-08-15,-0.068284,0.003268,0.071551
37910,2017-08-15,-0.045568,0.003268,0.048835
38070,2017-08-15,-0.006601,0.003268,0.009868
38510,2017-08-15,0.030006,0.003268,-0.026739
39000,2017-08-15,0.008909,0.003268,-0.005641
39050,2017-08-15,-0.015581,0.003268,0.018848
39170,2017-08-15,-0.001818,0.003268,0.005086
39620,2017-08-15,-0.01054,0.003268,0.013807
41120,2017-08-15,0.031117,0.003268,-0.02785
42880,2017-08-15,-0.037956,0.003268,0.041224
43470,2017-08-15,0.029412,0.003268,-0.026144
48130,2017-08-15,0.007026,0.003268,-0.003758
49600,2017-08-15,0.005882,0.003268,-0.002615
49710,2017-08-15,-0.005533,0.003268,0.0088
52180,2017-08-15,0.018297,0.003268,-0.015029
53020,2017-08-15,-0.013977,0.003268,0.017245
53410,2017-08-15,-0.008772,0.003268,0.01204
54100,2017-08-15,0.006829,0.003268,-0.003562
55410,2017-08-15,0.0,0.003268,0.003268
57070,2017-08-15,0.013333,0.003268,-0.010066
57260,2017-08-15,-0.002475,0.003268,0.005743
57410,2017-08-15,0.007246,0.003268,-0.003979
60330,2017-08-15,-0.07896,0.003268,0.082228
60340,2017-08-15,0.014577,0.003268,-0.01131
60380,2017-08-15,0.012513,0.003268,-0.009245
60810,2017-08-15,0.0,0.003268,0.003268
61910,2017-08-15,-0.026217,0.003268,0.029485
62030,2017-08-15,0.019512,0.003268,-0.016245
62080,2017-08-15,-0.082474,0.003268,0.085742
62170,2017-08-15,0.0,0.003268,0.003268
62980,2017-08-15,0.150754,0.003268,-0.147486
63100,2017-08-15,-0.018418,0.003268,0.021685
63350,2017-08-15,0.045455,0.003268,-0.042187
63660,2017-08-15,-0.014311,0.003268,0.017579
63900,2017-08-15,0.0,0.003268,0.003268
64000,2017-08-15,0.00495,0.003268,-0.001683
64800,2017-08-15,0.006803,0.003268,-0.003535
66190,2017-08-15,0.016253,0.003268,-0.012985
66560,2017-08-15,0.021423,0.003268,-0.018156
67360,2017-08-15,-0.001466,0.003268,0.004734
67780,2017-08-15,-0.008794,0.003268,0.012062
68030,2017-08-15,0.0,0.003268,0.003268
68170,2017-08-15,-0.00885,0.003268,0.012117
68710,2017-08-15,0.000936,0.003268,0.002331
68750,2017-08-15,0.007062,0.003268,-0.003795
69580,2017-08-15,0.023832,0.003268,-0.020565
70220,2017-08-15,-0.003922,0.003268,0.007189
77210,2017-08-15,-0.039216,0.003268,0.042483
77440,2017-08-15,0.006588,0.003268,-0.00332
80110,2017-08-15,-0.026807,0.003268,0.030074
81070,2017-08-15,-0.142857,0.003268,0.146125
82020,2017-08-15,-0.010593,0.003268,0.013861
82370,2017-08-15,-0.013684,0.003268,0.016952
88350,2017-08-15,0.01,0.003268,-0.006732
88920,2017-08-15,0.015556,0.003268,-0.012288
89230,2017-08-15,0.008323,0.003268,-0.005056
94180,2017-08-15,-0.024438,0.003268,0.027706
94240,2017-08-15,0.007143,0.003268,-0.003875
96330,2017-08-15,0.0,0.003268,0.003268
97220,2017-08-15,-0.020604,0.003268,0.023872
14580,2020-12-22,-0.000636,-0.013502,-0.012866
15680,2021-07-27,-0.014818,-0.003168,0.01165
16710,2021-08-24,0.028409,0.01074,-0.017669
15680,2021-12-03,0.024926,0.01385,-0.011076
28420,2022-06-28,0.032546,0.001761,-0.030785
28420,2022-07-01,-0.002136,-0.004438,-0.002302
28420,2022-08-09,0.011814,-0.003485,-0.0153
15800,2023-05-17,-0.021435,0.004012,0.025447
14560,2023-07-05,0.006051,-0.004734,-0.010786
25520,2023-09-21,-0.005941,-0.011027,-0.005086
14560,2023-11-17,-0.007776,0.00941,0.017186
45060,2018-02-23,0.015499,0.012,-0.003499
62550,2021-06-11,0.052016,-0.000897,-0.052912
33770,2021-09-03,-0.014368,0.013785,0.028153
53810,2021-11-16,0.096774,0.002335,-0.094439
93080,2022-03-25,-0.005709,-0.003188,0.002521
44750,2022-04-01,0.298618,0.007426,-0.291193
44750,2022-05-20,0.079304,0.012978,-0.066325
44750,2022-05-30,0.059281,0.009279,-0.050002
49340,2022-09-06,0.344828,-0.001963,-0.346791
39030,2022-11-04,0.006659,0.003372,-0.003288
63380,2023-04-05,-0.028785,-0.014499,0.014286
52530,2024-05-16,-0.03937,-0.009717,0.029653
70030,2024-05-16,-0.052734,-0.009717,0.043017
70030,2024-08-29,0.037751,0.003553,-0.034198
37930,2024-09-02,-0.029115,-0.004645,0.02447
92290,2024-11-22,0.067901,0.007897,-0.060004
92290,2024-11-25,-0.033719,-0.002442,0.031276
52530,2025-04-17,-0.001401,0.011374,0.012775
74140,2021-09-17,-0.018079,-0.01386,0.004219
96030,2021-11-30,-0.039441,-0.017954,0.021487
96030,2021-12-14,0.024198,-0.007049,-0.031247
96030,2022-07-11,0.008487,-0.00125,-0.009738
82330,2024-12-26,0.03537,0.006152,-0.029218
53410,2018-05-31,-0.009886,-0.003169,0.006717
62170,2018-05-31,-0.044531,-0.003169,0.041362
60620,2020-01-07,0.010288,0.003617,-0.006671
27300,2017-11-13,-0.002346,-0.005712,-0.003366
64810,2021-12-01,-0.022172,-0.003289,0.018883
69200,2017-01-06,0.007456,0.00792,0.000464
36600,2018-11-06,0.054241,0.002203,-0.052038
62770,2018-11-13,0.024904,0.003492,-0.021412
44750,2020-01-10,-0.0195,0.002802,0.022302
78590,2019-11-27,-0.043062,0.003421,0.046483
78590,2019-12-04,-0.033175,0.009482,0.042658
36610,2021-12-30,-0.027307,0.010595,0.037902
46310,2017-06-12,-0.01297,-0.000189,0.012782
77310,2017-06-12,-0.006761,-0.000189,0.006572
34050,2019-06-14,-0.009288,0.003665,0.012953
51010,2019-06-14,-0.008122,0.003665,0.011787
72720,2019-06-14,0.000631,0.003665,0.003034
77520,2019-06-14,-0.008341,0.003665,0.012006
77520,2019-08-20,-0.015674,0.000777,0.016451
80350,2019-08-20,0.011466,0.000777,-0.010689
47040,2020-01-14,-0.003515,-0.002892,0.000622
46680,2020-02-20,-0.011853,-0.010738,0.001115
61830,2020-02-20,-0.020248,-0.010738,0.00951
75160,2020-02-20,-0.000823,-0.010738,-0.009915
65860,2020-03-23,-0.006911,0.044339,0.05125
77520,2020-03-23,0.044898,0.044339,-0.000559
86970,2020-03-23,0.053699,0.044339,-0.00936
73130,2021-11-01,-0.001937,0.001777,0.003714
83540,2021-11-01,-0.004292,0.001777,0.006069
19110,2021-12-10,0.009796,-0.003323,-0.013119
25010,2021-12-10,0.01677,-0.003323,-0.020093
25790,2021-12-10,0.006545,-0.003323,-0.009868
47040,2021-12-10,0.017778,-0.003323,-0.021101
51050,2021-12-10,0.005495,-0.003323,-0.008817
52140,2021-12-10,-0.005638,-0.003323,0.002316
62680,2021-12-10,0.014019,-0.003323,-0.017342
72720,2021-12-10,0.015601,-0.003323,-0.018924
79560,2021-12-10,0.021934,-0.003323,-0.025257
19110,2021-12-13,-0.009701,-0.010317,-0.000615
63610,2021-12-13,-0.007564,-0.010317,-0.002752
72720,2021-12-13,-0.029418,-0.010317,0.019101
89510,2021-12-13,-0.005626,-0.010317,-0.004691
32260,2022-02-10,0.008157,-0.013187,-0.021343
34620,2022-02-10,0.003155,-0.013187,-0.016341
34660,2022-02-10,-0.003429,-0.013187,-0.009758
34810,2022-02-10,0.006865,-0.013187,-0.020052
35430,2022-02-10,-0.008326,-0.013187,-0.004861
36080,2022-02-10,-0.020833,-0.013187,0.007647
74530,2022-02-10,-0.017684,-0.013187,0.004497
25030,2022-06-13,-0.006783,-0.014648,-0.007865
25790,2022-06-13,0.0,-0.014648,-0.014648
30030,2022-06-13,-0.015785,-0.014648,0.001136
41890,2022-06-13,-0.016903,-0.014648,0.002254
52010,2022-06-13,-0.005941,-0.014648,-0.008708
67280,2022-06-13,-0.013725,-0.014648,-0.000923
68170,2022-06-13,-0.004938,-0.014648,-0.00971
76130,2022-06-13,-0.032577,-0.014648,0.017928
89510,2022-06-13,-0.009804,-0.014648,-0.004844
89550,2022-06-13,-0.007282,-0.014648,-0.007367
89870,2022-06-13,-0.006255,-0.014648,-0.008393
67700,2022-06-24,0.022362,0.01701,-0.005352
32810,2022-08-15,0.003411,-0.000443,-0.003854
34620,2022-08-15,0.002353,-0.000443,-0.002796
34810,2022-08-15,0.003115,-0.000443,-0.003559
35430,2022-08-15,-0.005947,-0.000443,0.005504
76070,2022-08-15,0.001764,-0.000443,-0.002207
77300,2022-08-15,-0.010957,-0.000443,0.010514
89540,2022-08-15,0.001552,-0.000443,-0.001995
89840,2022-08-15,0.004717,-0.000443,-0.00516
88040,2023-01-20,-0.005657,0.013404,0.019061
16050,2023-03-01,0.034123,0.005535,-0.028587
69200,2023-03-09,-0.021926,-0.004415,0.01751
47040,2023-03-14,-0.003115,-0.000824,0.002291
80200,2023-09-15,0.003169,-0.001115,-0.004284
34050,2024-02-08,-0.022393,-0.004468,0.017924
65320,2024-02-20,-0.017161,-0.001512,0.015649
85950,2024-02-22,0.011939,0.00284,-0.009099
88040,2024-06-24,0.00284,0.00508,0.002239
30860,2024-08-26,-0.001703,0.00527,0.006973
32950,2024-08-26,0.004909,0.00527,0.000361
34660,2024-08-26,0.007437,0.00527,-0.002167
34920,2024-08-26,0.010235,0.00527,-0.004965
25020,2024-12-17,-0.006928,-0.00343,0.003498
28110,2024-12-17,-0.010333,-0.00343,0.006904
34660,2024-12-17,0.000725,-0.00343,-0.004154
39160,2024-12-17,-0.001357,-0.00343,-0.002072
49110,2024-12-17,0.018384,-0.00343,-0.021813
67230,2024-12-17,-0.009663,-0.00343,0.006234
91470,2024-12-17,-0.008962,-0.00343,0.005533
77300,2025-02-17,-0.006563,0.00046,0.007023
63020,2025-03-07,0.017323,0.003477,-0.013846
21570,2025-04-17,-0.006,0.011374,0.017374
36120,2025-04-17,0.012133,0.011374,-0.000759
72450,2025-10-30,0.019512,0.0077,-0.011813
25020,2025-12-02,-0.003337,-0.007493,-0.004156
51010,2025-12-02,-0.012835,-0.007493,0.005342
63830,2025-12-02,-0.013039,-0.007493,0.005546
68170,2025-12-02,-0.000854,-0.007493,-0.006639
68560,2025-12-02,0.009346,-0.007493,-0.016839
89850,2025-12-02,0.003529,-0.007493,-0.011022
34820,2025-12-08,0.016187,0.003059,-0.013128
69140,2025-12-08,0.019355,0.003059,-0.016296
89850,2025-12-08,-0.004657,0.003059,0.007716
69990,2025-12-09,0.009373,0.000115,-0.009258
40620,2025-12-24,0.043427,0.001502,-0.041924
43850,2025-12-24,0.006189,0.001502,-0.004686
94680,2025-12-24,0.028934,0.001502,-0.027431
34820,2025-12-26,-0.022847,0.000596,0.023443
51010,2025-12-26,-0.015691,0.000596,0.016287
60920,2017-09-22,-0.034417,-0.001245,0.033171
83580,2021-02-16,0.031161,-0.003488,-0.034649
45970,2024-07-30,0.016667,-0.008192,-0.024858
30530,2018-06-19,-0.04491,-0.013138,0.031772
25020,2024-06-04,0.010435,0.001288,-0.009147
62680,2024-06-04,0.010291,0.001288,-0.009003
67280,2024-06-04,0.000892,0.001288,0.000396
25020,2024-06-05,0.017711,-0.000974,-0.018685
49190,2024-06-05,-0.016594,-0.000974,0.01562
62680,2024-06-05,0.002499,-0.000974,-0.003473
63020,2024-06-05,-0.016867,-0.000974,0.015893
67280,2024-06-05,-0.001783,-0.000974,0.000808
44520,2024-06-20,0.0,0.003376,0.003376
67280,2024-06-20,0.036585,0.003376,-0.03321
86980,2024-09-06,-0.039557,-0.028754,0.010803
22010,2025-02-26,-0.009042,-0.002064,0.006977
33600,2025-02-26,-0.024327,-0.002064,0.022263
88760,2025-02-26,-0.010166,-0.002064,0.008102
22010,2025-03-04,0.00871,-0.002024,-0.010734
33600,2025-03-04,0.001026,-0.002024,-0.00305
88760,2025-03-04,-0.016641,-0.002024,0.014617
62500,2025-05-22,0.015122,0.005585,-0.009537
25790,2025-06-16,-0.005481,0.005993,0.011473
47220,2025-06-16,0.011038,0.005993,-0.005045
77160,2025-06-16,-0.002625,0.005993,0.008618
77440,2025-06-16,0.003409,0.005993,0.002584
77470,2025-06-16,-0.03617,0.005993,0.042163
94160,2025-06-16,0.002465,0.005993,0.003528
98300,2025-06-16,-0.010204,0.005993,0.016197
72010,2025-12-08,0.009846,0.003059,-0.006786
63580,2018-05-01,-0.017241,0.000114,0.017355
72610,2020-08-07,0.070352,0.003439,-0.066913
44770,2021-11-09,-0.038636,-0.009569,0.029067
66740,2018-01-15,0.0,0.002109,0.002109
53020,2017-06-30,-0.001435,0.006768,0.008203
40430,2017-09-29,-0.006747,0.005474,0.012221
57070,2017-09-29,0.001033,0.005474,0.004441
36600,2017-05-26,-0.01223,-0.003239,0.00899
80530,2017-05-26,-0.007815,-0.003239,0.004575
36640,2019-10-31,0.013514,-0.006051,-0.019564
68750,2019-10-31,-0.024217,-0.006051,0.018166
69760,2019-10-31,-0.027871,-0.006051,0.02182
71500,2019-10-31,-0.005706,-0.006051,-0.000345
80290,2019-10-31,-0.008764,-0.006051,0.002713
81110,2019-10-31,-0.008458,-0.006051,0.002407
87080,2019-10-31,-0.032383,-0.006051,0.026333
18200,2021-05-26,0.007289,0.000536,-0.006752
18400,2021-05-26,0.0,0.000536,0.000536
18850,2021-05-26,0.013029,0.000536,-0.012493
19610,2021-05-26,-0.008615,0.000536,0.009151
22220,2021-05-26,0.04893,0.000536,-0.048393
24890,2021-05-26,0.001126,0.000536,-0.00059
27300,2021-05-26,-0.000919,0.000536,0.001455
28840,2021-05-26,-0.016731,0.000536,0.017267
29290,2021-05-26,0.003241,0.000536,-0.002705
29310,2021-05-26,0.009581,0.000536,-0.009045
31090,2021-05-26,-0.010684,0.000536,0.01122
33490,2021-05-26,0.00969,0.000536,-0.009154
36860,2021-05-26,-0.003367,0.000536,0.003903
37880,2021-05-26,-0.015296,0.000536,0.015833
38910,2021-05-26,0.046512,0.000536,-0.045975
39030,2021-05-26,0.027358,0.000536,-0.026822
39150,2021-05-26,-0.006526,0.000536,0.007062
39620,2021-05-26,0.016447,0.000536,-0.015911
39940,2021-05-26,-0.009124,0.000536,0.00966
39980,2021-05-26,-0.003322,0.000536,0.003858
41000,2021-05-26,0.000845,0.000536,-0.000308
43930,2021-05-26,0.019802,0.000536,-0.019266
44060,2021-05-26,0.00361,0.000536,-0.003074
44240,2021-05-26,-0.04578,0.000536,0.046316
44250,2021-05-26,0.059032,0.000536,-0.058496
44290,2021-05-26,-0.021438,0.000536,0.021974
44460,2021-05-26,0.015888,0.000536,-0.015352
44770,2021-05-26,0.016959,0.000536,-0.016423
44780,2021-05-26,0.026185,0.000536,-0.025648
44800,2021-05-26,0.0,0.000536,0.000536
45120,2021-05-26,0.034056,0.000536,-0.03352
45640,2021-05-26,0.0,0.000536,0.000536
45650,2021-05-26,-0.007692,0.000536,0.008229
45690,2021-05-26,-0.019042,0.000536,0.019578
45740,2021-05-26,-0.015539,0.000536,0.016076
46510,2021-05-26,0.038348,0.000536,-0.037812
46610,2021-05-26,0.028422,0.000536,-0.027886
47760,2021-05-26,-0.037247,0.000536,0.037783
48140,2021-05-26,0.043902,0.000536,-0.043366
49220,2021-05-26,0.031231,0.000536,-0.030695
49750,2021-05-26,0.006868,0.000536,-0.006332
49920,2021-05-26,-0.004362,0.000536,0.004898
53410,2021-05-26,-0.033467,0.000536,0.034003
55410,2021-05-26,0.005464,0.000536,-0.004928
55630,2021-05-26,-0.006154,0.000536,0.00669
57070,2021-05-26,-0.008955,0.000536,0.009491
58160,2021-05-26,-0.023161,0.000536,0.023697
58520,2021-05-26,-0.011765,0.000536,0.012301
59380,2021-05-26,0.0,0.000536,0.000536
59490,2021-05-26,0.005208,0.000536,-0.004672
59740,2021-05-26,-0.017263,0.000536,0.017799
60270,2021-05-26,0.017341,0.000536,-0.016805
60340,2021-05-26,0.010534,0.000536,-0.009997
60350,2021-05-26,-0.002797,0.000536,0.003333
63300,2021-05-26,0.010174,0.000536,-0.009638
63310,2021-05-26,0.014297,0.000536,-0.013761
63380,2021-05-26,-0.045643,0.000536,0.046179
63690,2021-05-26,-0.005942,0.000536,0.006478
63950,2021-05-26,-0.003666,0.000536,0.004203
64000,2021-05-26,-0.016854,0.000536,0.01739
64400,2021-05-26,-0.028465,0.000536,0.029002
65070,2021-05-26,0.02707,0.000536,-0.026534
66190,2021-05-26,-0.030837,0.000536,0.031373
66350,2021-05-26,-0.023734,0.000536,0.02427
66560,2021-05-26,0.010978,0.000536,-0.010442
66590,2021-05-26,0.049702,0.000536,-0.049166
67540,2021-05-26,-0.010664,0.000536,0.0112
68550,2021-05-26,-0.022705,0.000536,0.023242
68770,2021-05-26,0.018229,0.000536,-0.017693
69690,2021-05-26,-0.010929,0.000536,0.011465
70030,2021-05-26,0.012474,0.000536,-0.011938
70680,2021-05-26,0.015198,0.000536,-0.014661
71480,2021-05-26,0.010929,0.000536,-0.010393
76060,2021-05-26,0.005556,0.000536,-0.005019
76100,2021-05-26,-0.014706,0.000536,0.015242
76250,2021-05-26,0.044335,0.000536,-0.043799
77070,2021-05-26,-0.011765,0.000536,0.012301
77260,2021-05-26,-0.023935,0.000536,0.024471
77510,2021-05-26,0.00253,0.000536,-0.001994
78600,2021-05-26,0.021304,0.000536,-0.020768
78680,2021-05-26,0.010732,0.000536,-0.010195
80110,2021-05-26,0.013871,0.000536,-0.013335
80160,2021-05-26,0.010101,0.000536,-0.009565
80570,2021-05-26,-0.020513,0.000536,0.021049
81600,2021-05-26,-0.001754,0.000536,0.002291
82190,2021-05-26,0.00355,0.000536,-0.003014
82330,2021-05-26,0.009967,0.000536,-0.009431
83340,2021-05-26,-0.026738,0.000536,0.027274
83580,2021-05-26,-0.062663,0.000536,0.063199
83660,2021-05-26,-0.016315,0.000536,0.016851
83860,2021-05-26,0.0,0.000536,0.000536
83990,2021-05-26,-0.00569,0.000536,0.006226
85220,2021-05-26,-0.029893,0.000536,0.030429
87040,2021-05-26,0.018182,0.000536,-0.017646
87140,2021-05-26,-0.006135,0.000536,0.006671
88480,2021-05-26,-0.006944,0.000536,0.007481
89630,2021-05-26,0.012373,0.000536,-0.011837
95090,2021-05-26,0.0,0.000536,0.000536
98610,2021-05-26,0.002972,0.000536,-0.002436
77450,2022-02-04,0.004162,0.008172,0.004009
14590,2021-02-17,-0.003153,0.007525,0.010677
44770,2023-10-25,-0.042802,-0.008138,0.034663
39960,2024-09-26,0.025794,0.005468,-0.020326
62550,2024-09-26,-0.004902,0.005468,0.01037
15710,2017-01-05,0.0145,-0.000658,-0.015158
13990,2017-01-19,0.006667,-0.000364,-0.007031
15790,2017-01-19,0.0,-0.000364,-0.000364
16980,2017-01-19,0.0059,-0.000364,-0.006264
14730,2017-01-23,-0.008558,-0.000806,0.007752
50190,2017-01-23,-0.004418,-0.000806,0.003612
79150,2017-01-23,0.014263,-0.000806,-0.015069
13990,2017-01-26,0.001325,0.004209,0.002884
64180,2017-01-26,0.019802,0.004209,-0.015593
16980,2017-01-30,-0.005797,-0.003772,0.002025
64180,2017-01-30,-0.005956,-0.003772,0.002184
15710,2017-01-31,0.010758,-0.002867,-0.013625
13690,2017-02-06,-0.010978,-0.003653,0.007325
64180,2017-02-06,-0.041667,-0.003653,0.038014
13600,2017-02-08,-0.001037,0.003323,0.00436
15790,2017-02-08,0.001342,0.003323,0.00198
16310,2017-02-08,0.001718,0.003323,0.001604
64180,2017-02-08,0.03367,0.003323,-0.030347
15680,2017-03-06,-0.002712,0.002154,0.004866
17190,2017-03-06,0.002463,0.002154,-0.000309
64180,2017-03-06,-0.00598,0.002154,0.008134
72120,2017-03-06,0.002107,0.002154,4.7e-05
13600,2017-04-13,0.003018,0.004812,0.001793
14560,2017-04-13,0.003289,0.004812,0.001522
14730,2017-04-28,-0.000645,-0.001714,-0.001069
13460,2017-05-10,0.002437,0.002755,0.000318
15790,2017-05-10,0.006031,0.002755,-0.003277
36680,2017-05-10,0.080722,0.002755,-0.077967
42200,2017-05-10,0.010772,0.002755,-0.008017
71920,2017-05-10,0.007499,0.002755,-0.004745
13600,2017-05-18,-0.004566,0.00891,0.013476
15790,2017-05-18,0.006266,0.00891,0.002644
71920,2017-05-18,-0.000276,0.00891,0.009186
13600,2017-06-22,0.0,0.002919,0.002919
16980,2017-06-22,-0.002786,0.002919,0.005705
17190,2017-06-22,-0.028986,0.002919,0.031905
15680,2017-06-27,-0.002477,-0.000948,0.001528
16980,2017-06-27,0.001112,-0.000948,-0.002061
17190,2017-06-27,-0.004354,-0.000948,0.003406
13300,2017-06-29,-0.010942,-0.003207,0.007735
36670,2017-06-29,-0.050409,-0.003207,0.047203
72120,2017-08-07,0.037086,0.001543,-0.035543
16980,2017-08-17,-0.015582,-0.00508,0.010501
72120,2017-08-29,0.015449,0.010451,-0.004997
72120,2017-08-30,0.021065,0.003401,-0.017664
15960,2017-09-21,-0.009302,-0.001135,0.008168
14730,2017-10-04,0.002358,-0.002959,-0.005318
84180,2017-10-04,0.006823,-0.002959,-0.009783
13990,2017-10-18,0.0,-0.002117,-0.002117
13460,2017-11-07,0.012489,0.003859,-0.00863
13460,2017-11-10,0.0,0.008307,0.008307
17190,2017-11-17,-0.005663,-0.002668,0.002995
14170,2017-12-25,-0.006619,-0.003174,0.003445
16250,2017-12-25,0.003383,-0.003174,-0.006557
