code,date,sp1,sp3,sp5
40510,2020-10-16,0.14664929838669344,0.21743441929911314,0.1623751554224151
40520,2023-06-14,-0.0671467972667861,-0.3,-0.3
40540,2020-10-08,-0.0459013841493103,-0.3,-0.2713087204812904
40640,2022-09-01,-0.009368971104113201,0.015197857214822946,0.022606014101278278
40730,2024-06-20,0.009185042268123495,0.008018174407573499,-0.0028616471531494776
40750,2024-01-30,-0.012761125165402471,-0.00013784079523633704,0.01799465064092554
40800,2017-08-25,0.04008708231795519,-0.015273672137548763,-0.05414405174127411
40800,2017-09-14,-0.07455277072313127,-0.06111723237428016,-0.0076389483817688
40980,2017-09-20,0.02467617354387074,0.060563395068535114,0.07165715746629749
41070,2024-06-18,0.22407967509916815,0.3,0.2915119552330428
41200,2020-02-20,0.004710873146835356,0.14912461938737503,0.22419451005291016
41240,2017-11-28,0.1976326371495086,0.25685119686057273,0.22498136415169628
41240,2023-06-01,0.020844603567007756,0.08706610899483715,0.11187681331074276
41660,2023-04-14,0.11161741786245125,0.16645888717204638,0.23567846035775375
41670,2025-05-13,-0.052989221787421485,0.03989018644600544,0.07160469886349821
41690,2021-10-21,0.028041730112050876,-0.07128320211757475,-0.0258534799401369
41690,2022-06-28,-0.03119752528300593,0.001838108823840709,0.08143244990283727
41700,2022-04-07,0.0006832996851379217,0.07430849176679123,0.033392909224183025
41700,2022-09-08,0.10106812052251171,0.13647981433056014,0.11625811972163089
41920,2022-07-15,-0.04566526854114379,0.04419191045547197,0.03749278091713083
41970,2024-01-24,0.0031147754029082625,0.02658350322174395,-0.00387365696181673
41990,2022-04-22,0.06586019739242856,0.03769386428650909,0.1471774344444432
42220,2017-07-28,-0.013836469605638932,-0.044080558347917055,-0.04407861830666734
42220,2017-12-04,0.030188763669072517,-0.03644318653064986,-0.0777582847233209
42220,2025-05-23,0.012100819540073878,0.11338055463906482,0.12809839528180017
42350,2017-02-03,0.07179988521939831,0.11710069199495218,0.108434597183295
42400,2019-09-26,0.03788733611624032,0.03315308242084926,0.09853980305820485
42420,2018-12-11,0.12091842753088261,0.12129826311583494,0.05181535569632128
42430,2020-09-16,0.016989024681812858,0.0647100979628312,0.12660966461711437
42510,2019-12-27,-0.12390767654924902,-0.29038822476151577,-0.3
42640,2023-02-10,0.04434833894463611,0.048630806240461726,-0.10920742128658972
42680,2022-04-04,-0.1289264895931385,-0.05357100332475671,-0.12913868885753887
42840,2018-01-09,0.033637190447960534,0.06500945896324054,0.10867329777360815
42880,2017-02-07,-0.005667740693500325,-0.07353134663857187,-0.11955205366305702
42880,2017-03-09,-0.004848952110455381,-0.014244965461232238,-0.02494903859365366
42880,2017-05-22,-0.03651400132502891,-0.15400527338708625,-0.06226318671870008
42880,2024-07-17,0.06994157373743015,0.0805178034220837,0.11331466630951215
42880,2025-04-28,0.2286919986684083,0.3,0.3
43160,2017-07-13,-0.03895332002429104,-0.3,-0.3
43160,2024-09-11,0.053625902827397445,0.12789167427134684,0.1956158038240367
43170,2017-12-13,0.04124723902981898,0.08675126795293217,0.12293605123044164
43350,2017-05-29,-0.02506956100670769,0.013246618599615024,0.0488851633400557
43370,2020-03-17,-0.11691349314494898,-0.3,-0.3
43640,2020-01-31,0.23949002839001005,0.3,0.3
43660,2020-05-20,0.00491017278126524,0.03137124364186622,0.032589480421553546
43670,2020-05-14,-0.01731708071185916,0.09366422937161661,0.08160129826933933
43710,2021-11-25,-0.017392976283069378,0.05001412935528187,0.07306140702561854
43810,2018-06-06,-0.0642641708976279,-0.14406813210396,-0.20602851481514664
43880,2023-03-14,0.010896329748143115,-0.01674871648745139,-0.00011160779189090756
43930,2020-09-04,0.0326507690080805,0.1699515165638591,0.1928817025711085
43930,2022-11-01,0.026323313524182754,0.3,0.3
44060,2017-08-21,-0.005141803814480107,0.023685084507206217,-0.053113774445115405
44160,2024-12-24,0.17482315577007937,0.2686344212609961,0.2885028722275584
44180,2025-10-29,0.07932991093481875,0.08347870434872498,0.09417171845937793
44250,2024-03-14,0.10778988363473155,-0.01575357985724419,0.09181529138720437
44280,2019-03-25,0.036252142101203505,-0.06803616570707312,0.005798393242811912
